CODE_COM_INSEE;LIB_COM;DATE_DEB_INSEE;DATE_FIN_INSEE
01308;POUGNY;01/01/2000;
01309;POUILLAT;01/01/1900;31/12/1999
01309;POUILLAT;01/01/2000;
01310;PREMEYZEL;01/01/1900;31/12/1999
01310;PREMEYZEL;01/01/2000;
01311;PREMILLIEU;01/01/1900;31/12/1999
01311;PREMILLIEU;01/01/2000;
01312;PRESSIAT;01/01/1900;31/12/1999
01312;PRESSIAT;01/01/2000;31/12/2015
01313;PREVESSIN-MOENS;01/01/1900;31/12/1999
01313;PREVESSIN-MOENS;01/01/2000;
01314;PRIAY;01/01/1900;31/12/1999
01314;PRIAY;01/01/2000;
01315;PROULIEU;01/01/1900;09/01/1965
01316;PUGIEU;01/01/1900;31/12/1999
01316;PUGIEU;01/01/2000;
01317;RAMASSE;01/01/1900;31/12/1999
01317;RAMASSE;01/01/2000;
01318;RANCE;01/01/1900;31/12/1999
01318;RANCE;01/01/2000;
01319;RELEVANT;01/01/1900;31/12/1999
01319;RELEVANT;01/01/2000;
01320;REPLONGES;01/01/1900;31/12/1999
01320;REPLONGES;01/01/2000;
01321;REVONNAS;01/01/1900;31/12/1999
01321;REVONNAS;01/01/2000;
01322;REYRIEUX;01/01/1900;31/12/1999
01322;REYRIEUX;01/01/2000;
01323;REYSSOUZE;01/01/1900;31/12/1999
01323;REYSSOUZE;01/01/2000;
01325;RIGNIEUX-LE-FRANC;01/01/1900;31/12/1999
01325;RIGNIEUX-LE-FRANC;01/01/2000;
01326;RILLIEUX;01/01/1900;31/12/1999
01326;RILLIEUX;01/01/2000;
01328;ROMANS;01/01/1900;31/12/1999
01328;ROMANS;01/01/2000;
01329;ROSSILLON;01/01/1900;31/12/1999
01329;ROSSILLON;01/01/2000;
01330;RUFFIEU;01/01/1900;31/12/1999
01330;RUFFIEU;01/01/2000;
01331;SAINT-ALBAN;01/01/1900;31/12/1999
01331;SAINT-ALBAN;01/01/2000;
01332;SAINT-ANDRE-DE-BAGE;01/01/1900;31/12/1999
01332;SAINT-ANDRE-DE-BAGE;01/01/2000;
01333;SAINT-ANDRE-DE-CORCY;01/01/1900;31/12/1999
01333;SAINT-ANDRE-DE-CORCY;01/01/2000;
01334;SAINT-ANDRE-D'HUIRIAT;01/01/1900;31/12/1999
01334;SAINT-ANDRE-D'HUIRIAT;01/01/2000;
01335;SAINT-ANDRE-LE-BOUCHOUX;01/01/1900;31/12/1999
01335;SAINT-ANDRE-LE-BOUCHOUX;01/01/2000;
01336;SAINT-ANDRE-SUR-VIEUX-JONC;01/01/1900;31/12/1999
01336;SAINT-ANDRE-SUR-VIEUX-JONC;01/01/2000;
01337;SAINT-BENIGNE;01/01/1900;31/12/1999
01337;SAINT-BENIGNE;01/01/2000;
01338;GROSLEE-SAINT-BENOIT;01/01/2016;
01338;SAINT-BENOIT;01/01/1900;31/12/1999
01338;SAINT-BENOIT;01/01/2000;31/12/2015
01339;SAINT-BERNARD;01/01/1900;31/12/1999
01339;SAINT-BERNARD;01/01/2000;
01340;SAINT-BOIS;01/01/1900;31/12/1999
01340;SAINT-BOIS;01/01/2000;31/12/2015
01341;SAINT-CHAMP;01/01/1900;31/12/1999
01341;SAINT-CHAMP;01/01/2000;
01342;SAINTE-CROIX;01/01/1900;31/12/1999
01342;SAINTE-CROIX;01/01/2000;
01343;SAINT-CYR-SUR-MENTHON;01/01/1900;31/12/1999
01343;SAINT-CYR-SUR-MENTHON;01/01/2000;
01344;SAINT-DENIS-LES-BOURG;01/01/1900;31/12/1999
01344;SAINT-DENIS-LES-BOURG;01/01/2000;
01345;SAINT-DENIS-EN-BUGEY;01/01/1900;31/12/1999
01345;SAINT-DENIS-EN-BUGEY;01/01/2000;
01346;SAINT-DIDIER-D'AUSSIAT;01/01/1900;31/12/1999
01346;SAINT-DIDIER-D'AUSSIAT;01/01/2000;
01347;SAINT-DIDIER-DE-FORMANS;01/01/1900;31/12/1999
01347;SAINT-DIDIER-DE-FORMANS;01/01/2000;
01348;SAINT-DIDIER-SUR-CHALARONN;01/01/1900;31/12/1999
01348;SAINT-DIDIER-SUR-CHALARONN;01/01/2000;
01349;SAINT-ELOI;01/01/1900;31/12/1999
01349;SAINT-ELOI;01/01/2000;
01350;SAINT-ETIENNE-DU-BOIS;01/01/1900;31/12/1999
01350;SAINT-ETIENNE-DU-BOIS;01/01/2000;
01351;SAINT-ETIENNE-SUR-CHALARON;01/01/1900;31/12/1999
01351;SAINT-ETIENNE-SUR-CHALARON;01/01/2000;
01352;SAINT-ETIENNE-SUR-REYSSOUZ;01/01/1900;31/12/1999
01352;SAINT-ETIENNE-SUR-REYSSOUZ;01/01/2000;
01353;SAINTE-EUPHEMIE;01/01/1900;31/12/1999
01353;SAINTE-EUPHEMIE;01/01/2000;
01354;SAINT-GENIS-POUILLY;01/01/1900;31/12/1999
01354;SAINT-GENIS-POUILLY;01/01/2000;
01355;SAINT-GENIS-SUR-MENTHON;01/01/1900;31/12/1999
01355;SAINT-GENIS-SUR-MENTHON;01/01/2000;
01356;SAINT-GEORGES-SUR-RENON;01/01/1900;31/12/1999
01356;SAINT-GEORGES-SUR-RENON;01/01/2000;
01357;SAINT-GERMAIN-DE-JOUX;01/01/1900;31/12/1999
01357;SAINT-GERMAIN-DE-JOUX;01/01/2000;
01358;SAINT-GERMAIN-LES-PAROISSE;01/01/1900;31/12/1999
01358;SAINT-GERMAIN-LES-PAROISSE;01/01/2000;
01359;SAINT-GERMAIN-SUR-RENON;01/01/1900;31/12/1999
01359;SAINT-GERMAIN-SUR-RENON;01/01/2000;
01360;SAINT-JEAN-DE-GONVILLE;01/01/1900;31/12/1999
01360;SAINT-JEAN-DE-GONVILLE;01/01/2000;
01361;SAINT-JEAN-DE-NIOST;01/01/1900;31/12/1999
01361;SAINT-JEAN-DE-NIOST;01/01/2000;
01362;SAINT-JEAN-DE-THURIGNEUX;01/01/1900;31/12/1999
01362;SAINT-JEAN-DE-THURIGNEUX;01/01/2000;
01363;SAINT-JEAN-LE-VIEUX;01/01/1900;31/12/1999
01363;SAINT-JEAN-LE-VIEUX;01/01/2000;
01364;SAINT-JEAN-SUR-REYSSOUZE;01/01/1900;31/12/1999
01364;SAINT-JEAN-SUR-REYSSOUZE;01/01/2000;
01365;SAINT-JEAN-SUR-VEYLE;01/01/1900;31/12/1999
01365;SAINT-JEAN-SUR-VEYLE;01/01/2000;
01366;SAINTE-JULIE;01/01/1900;31/12/1999
01366;SAINTE-JULIE;01/01/2000;
01367;SAINT-JULIEN-SUR-REYSSOUZE;01/01/1900;31/12/1999
01367;SAINT-JULIEN-SUR-REYSSOUZE;01/01/2000;
01368;SAINT-JULIEN-SUR-VEYLE;01/01/1900;31/12/1999
01368;SAINT-JULIEN-SUR-VEYLE;01/01/2000;
01369;SAINT-JUST;01/01/1900;31/12/1999
01369;SAINT-JUST;01/01/2000;
01370;SAINT-LAURENT-SUR-SAONE;01/01/1900;31/12/1999
01370;SAINT-LAURENT-SUR-SAONE;01/01/2000;
01371;SAINT-MARCEL;01/01/1900;31/12/1999
01371;SAINT-MARCEL;01/01/2000;
01372;SAINT-MARTIN-DE-BAVEL;01/01/1900;31/12/1999
01372;SAINT-MARTIN-DE-BAVEL;01/01/2000;
01373;SAINT-MARTIN-DU-FRENE;01/01/1900;31/12/1999
01373;SAINT-MARTIN-DU-FRENE;01/01/2000;
01374;SAINT-MARTIN-DU-MONT;01/01/1900;31/12/1999
01374;SAINT-MARTIN-DU-MONT;01/01/2000;
01375;SAINT-MARTIN-LE-CHATEL;01/01/1900;31/12/1999
01375;SAINT-MARTIN-LE-CHATEL;01/01/2000;
01376;SAINT-MAURICE-DE-BEYNOST;01/01/1900;31/12/1999
01376;SAINT-MAURICE-DE-BEYNOST;01/01/2000;
01378;SAINT-MAURICE-DE-GOURDANS;01/01/1900;31/12/1999
01378;SAINT-MAURICE-DE-GOURDANS;01/01/2000;
01379;SAINT-MAURICE-DE-REMENS;01/01/1900;31/12/1999
01379;SAINT-MAURICE-DE-REMENS;01/01/2000;
01380;SAINT-NIZIER-LE-BOUCHOUX;01/01/1900;31/12/1999
01380;SAINT-NIZIER-LE-BOUCHOUX;01/01/2000;
01381;SAINT-NIZIER-LE-DESERT;01/01/1900;31/12/1999
01381;SAINT-NIZIER-LE-DESERT;01/01/2000;
01382;SAINTE-OLIVE;01/01/1900;31/12/1999
01382;SAINTE-OLIVE;01/01/2000;
01383;SAINT-PAUL-DE-VARAX;01/01/1900;31/12/1999
01383;SAINT-PAUL-DE-VARAX;01/01/2000;
01384;SAINT-RAMBERT-EN-BUGEY;01/01/1900;31/12/1999
01384;SAINT-RAMBERT-EN-BUGEY;01/01/2000;
01385;SAINT-REMY;01/01/1900;31/12/1999
01385;SAINT-REMY;01/01/2000;
01386;SAINT-SORLIN-EN-BUGEY;01/01/1900;31/12/1999
01386;SAINT-SORLIN-EN-BUGEY;01/01/2000;
01387;SAINT-SULPICE;01/01/1900;31/12/1999
01387;SAINT-SULPICE;01/01/2000;
01388;SAINT-TRIVIER-DE-COURTES;01/01/1900;31/12/1999
01388;SAINT-TRIVIER-DE-COURTES;01/01/2000;
01389;SAINT-TRIVIER-SUR-MOIGNANS;01/01/1900;31/12/1999
01389;SAINT-TRIVIER-SUR-MOIGNANS;01/01/2000;
01390;SAINT-VULBAS;01/01/1900;31/12/1999
01390;SAINT-VULBAS;01/01/2000;
01391;SALAVRE;01/01/1900;31/12/1999
01391;SALAVRE;01/01/2000;
01392;SAMOGNAT;01/01/1900;31/12/1999
01392;SAMOGNAT;01/01/2000;
01393;SANDRANS;01/01/1900;31/12/1999
01393;SANDRANS;01/01/2000;
01394;SATHONAY-CAMP;01/01/1900;30/12/1967
01396;SAULT-BRENAZ;01/01/1900;31/12/1999
01396;SAULT-BRENAZ;01/01/2000;
01397;SAUVERNY;01/01/1900;31/12/1999
01397;SAUVERNY;01/01/2000;
01398;SAVIGNEUX;01/01/1900;31/12/1999
01398;SAVIGNEUX;01/01/2000;
01399;SEGNY;01/01/1900;31/12/1999
01399;SEGNY;01/01/2000;
01400;SEILLONNAZ;01/01/1900;31/12/1999
01400;SEILLONNAZ;01/01/2000;
01401;SERGY;01/01/1900;31/12/1999
01401;SERGY;01/01/2000;
01402;SERMOYER;01/01/1900;31/12/1999
01402;SERMOYER;01/01/2000;
01403;SERRIERES-DE-BRIORD;01/01/1900;31/12/1999
01403;SERRIERES-DE-BRIORD;01/01/2000;
01404;SERRIERES-SUR-AIN;01/01/1900;31/12/1999
01404;SERRIERES-SUR-AIN;01/01/2000;
01405;SERVAS;01/01/1900;31/12/1999
01405;SERVAS;01/01/2000;
01406;SERVIGNAT;01/01/1900;31/12/1999
01406;SERVIGNAT;01/01/2000;
01407;SEYSSEL;01/01/1900;31/12/1999
01407;SEYSSEL;01/01/2000;
01408;SIMANDRE;01/01/1900;31/12/1999
01408;SIMANDRE;01/01/2000;
01409;SONGIEU;01/01/1900;31/12/1999
01409;SONGIEU;01/01/2000;31/12/2015
01410;SONTHONNAX-LA-MONTAGNE;01/01/1900;31/12/1999
01410;SONTHONNAX-LA-MONTAGNE;01/01/2000;
01411;SOUCLIN;01/01/1900;31/12/1999
01411;SOUCLIN;01/01/2000;
01412;SULIGNAT;01/01/1900;31/12/1999
01412;SULIGNAT;01/01/2000;
01413;SURJOUX;01/01/1900;31/12/1999
01413;SURJOUX;01/01/2000;
01414;SUTRIEU;01/01/1900;31/12/1999
01414;SUTRIEU;01/01/2000;
01415;TALISSIEU;01/01/1900;31/12/1999
01415;TALISSIEU;01/01/2000;
01416;TENAY;01/01/1900;31/12/1999
01416;TENAY;01/01/2000;
01417;THEZILLIEU;01/01/1900;31/12/1999
01417;THEZILLIEU;01/01/2000;
01418;THIL;01/01/1900;31/12/1999
01418;THIL;01/01/2000;
01419;THOIRY;01/01/1900;31/12/1999
01419;THOIRY;01/01/2000;
01420;THOISSEY;01/01/1900;31/12/1999
01420;THOISSEY;01/01/2000;
01421;TORCIEU;01/01/1900;31/12/1999
01421;TORCIEU;01/01/2000;
01422;TOSSIAT;01/01/1900;31/12/1999
01422;TOSSIAT;01/01/2000;
01423;TOUSSIEUX;01/01/1900;31/12/1999
01423;TOUSSIEUX;01/01/2000;
01424;TRAMOYES;01/01/1900;31/12/1999
01424;TRAMOYES;01/01/2000;
01425;TRANCLIERE;01/01/1900;31/12/1999
01425;TRANCLIERE;01/01/2000;
01426;TREFFORT-CUISIAT;01/01/1900;31/12/1999
01426;TREFFORT-CUISIAT;01/01/2000;31/12/2015
01426;VAL-REVERMONT;01/01/2016;
01427;TREVOUX;01/01/1900;31/12/1999
01427;TREVOUX;01/01/2000;
01428;VALEINS;01/01/1900;31/12/1999
01428;VALEINS;01/01/2000;
01429;VANDEINS;01/01/1900;31/12/1999
01429;VANDEINS;01/01/2000;
01430;VARAMBON;01/01/1900;31/12/1999
01430;VARAMBON;01/01/2000;
01431;VAUX-EN-BUGEY;01/01/1900;31/12/1999
01431;VAUX-EN-BUGEY;01/01/2000;
01432;VERJON;01/01/1900;31/12/1999
01432;VERJON;01/01/2000;
01433;VERNOUX;01/01/1900;31/12/1999
01433;VERNOUX;01/01/2000;
01434;VERSAILLEUX;01/01/1900;31/12/1999
01434;VERSAILLEUX;01/01/2000;
01435;VERSONNEX;01/01/1900;31/12/1999
01435;VERSONNEX;01/01/2000;
01436;VESANCY;01/01/1900;31/12/1999
01436;VESANCY;01/01/2000;
01437;VESCOURS;01/01/1900;31/12/1999
01437;VESCOURS;01/01/2000;
01439;VESINES;01/01/1900;31/12/1999
01439;VESINES;01/01/2000;
01441;VIEU-D'IZENAVE;01/01/1900;31/12/1999
01441;VIEU-D'IZENAVE;01/01/2000;
01442;VIEU;01/01/1900;31/12/1999
01442;VIEU;01/01/2000;
01443;VILLARS-LES-DOMBES;01/01/1900;31/12/1999
01443;VILLARS-LES-DOMBES;01/01/2000;
01444;VILLEBOIS;01/01/1900;31/12/1999
01444;VILLEBOIS;01/01/2000;
01445;VILLEMOTIER;01/01/1900;31/12/1999
01445;VILLEMOTIER;01/01/2000;
01446;VILLENEUVE;01/01/1900;31/12/1999
01446;VILLENEUVE;01/01/2000;
01447;VILLEREVERSURE;01/01/1900;31/12/1999
01447;VILLEREVERSURE;01/01/2000;
01448;VILLES;01/01/1900;31/12/1999
01448;VILLES;01/01/2000;
01449;VILLETTE;01/01/1900;31/12/1999
01449;VILLETTE;01/01/2000;
01450;VILLIEU-LOYES-MOLLON;01/01/1900;31/12/1999
01450;VILLIEU-LOYES-MOLLON;01/01/2000;
01451;VIRIAT;01/01/1900;31/12/1999
01451;VIRIAT;01/01/2000;
01452;VIRIEU-LE-GRAND;01/01/1900;31/12/1999
01452;VIRIEU-LE-GRAND;01/01/2000;
01453;VIRIEU-LE-PETIT;01/01/1900;31/12/1999
01453;VIRIEU-LE-PETIT;01/01/2000;
01454;VIRIGNIN;01/01/1900;31/12/1999
01454;VIRIGNIN;01/01/2000;
01456;VONGNES;01/01/1900;31/12/1999
01456;VONGNES;01/01/2000;
01457;VONNAS;01/01/1900;31/12/1999
01457;VONNAS;01/01/2000;
02001;ABBECOURT;01/01/1900;31/12/1999
02001;ABBECOURT;01/01/2000;
02002;ACHERY;01/01/1900;31/12/1999
02002;ACHERY;01/01/2000;
02003;ACY;01/01/1900;31/12/1999
02003;ACY;01/01/2000;
02004;AGNICOURT-ET-SECHELLES;01/01/1900;31/12/1999
02004;AGNICOURT-ET-SECHELLES;01/01/2000;
02005;AGUILCOURT;01/01/1900;31/12/1999
02005;AGUILCOURT;01/01/2000;
02006;AISONVILLE-ET-BERNOVILLE;01/01/1900;31/12/1999
02006;AISONVILLE-ET-BERNOVILLE;01/01/2000;
02007;AIZELLES;01/01/1900;31/12/1999
02007;AIZELLES;01/01/2000;
02008;AIZY-JOUY;01/01/1900;31/12/1999
02008;AIZY-JOUY;01/01/2000;
02009;ALAINCOURT;01/01/1900;31/12/1999
02009;ALAINCOURT;01/01/2000;
02010;ALLEMANT;01/01/1900;31/12/1999
02010;ALLEMANT;01/01/2000;
02011;AMBLENY;01/01/1900;31/12/1999
02011;AMBLENY;01/01/2000;
02012;AMBRIEF;01/01/1900;31/12/1999
02012;AMBRIEF;01/01/2000;
02013;AMIFONTAINE;01/01/1900;31/12/1999
02013;AMIFONTAINE;01/01/2000;
02014;AMIGNY-ROUY;01/01/1900;31/12/1999
02014;AMIGNY-ROUY;01/01/2000;
02015;ANCIENVILLE;01/01/1900;31/12/1999
02015;ANCIENVILLE;01/01/2000;
02016;ANDELAIN;01/01/1900;31/12/1999
02016;ANDELAIN;01/01/2000;
02017;ANGUILCOURT-LE-SART;01/01/1900;31/12/1999
02017;ANGUILCOURT-LE-SART;01/01/2000;
02018;ANIZY-LE-CHATEAU;01/01/1900;31/12/1999
02018;ANIZY-LE-CHATEAU;01/01/2000;
02019;ANNOIS;01/01/1900;31/12/1999
02019;ANNOIS;01/01/2000;
02020;ANY-MARTIN-RIEUX;01/01/1900;31/12/1999
02020;ANY-MARTIN-RIEUX;01/01/2000;
02021;ARCHON;01/01/1900;31/12/1999
02021;ARCHON;01/01/2000;
02022;ARCY-SAINTE-RESTITUE;01/01/1900;31/12/1999
02022;ARCY-SAINTE-RESTITUE;01/01/2000;
02023;ARMENTIERES-SUR-OURCQ;01/01/1900;31/12/1999
02023;ARMENTIERES-SUR-OURCQ;01/01/2000;
02024;ARRANCY;01/01/1900;31/12/1999
02024;ARRANCY;01/01/2000;
02025;ARTEMPS;01/01/1900;31/12/1999
02025;ARTEMPS;01/01/2000;
02026;ARTONGES;01/01/1900;31/12/1999
02026;ARTONGES;01/01/2000;31/12/2015
02027;ASSIS-SUR-SERRE;01/01/1900;31/12/1999
02027;ASSIS-SUR-SERRE;01/01/2000;
02028;ATHIES-SOUS-LAON;01/01/1900;31/12/1999
02028;ATHIES-SOUS-LAON;01/01/2000;
02029;ATTILLY;01/01/1900;31/12/1999
02029;ATTILLY;01/01/2000;
02030;AUBENCHEUL-AUX-BOIS;01/01/1900;31/12/1999
02030;AUBENCHEUL-AUX-BOIS;01/01/2000;
02031;AUBENTON;01/01/1900;31/12/1999
02031;AUBENTON;01/01/2000;
02032;AUBIGNY-AUX-KAISNES;01/01/1900;31/12/1999
02032;AUBIGNY-AUX-KAISNES;01/01/2000;
02033;AUBIGNY-EN-LAONNOIS;01/01/1900;31/12/1999
02033;AUBIGNY-EN-LAONNOIS;01/01/2000;
02034;AUDIGNICOURT;01/01/1900;31/12/1999
02034;AUDIGNICOURT;01/01/2000;
02035;AUDIGNY;01/01/1900;31/12/1999
02035;AUDIGNY;01/01/2000;
02036;AUGY;01/01/1900;31/12/1999
02036;AUGY;01/01/2000;
02037;AULNOIS-SOUS-LAON;01/01/1900;31/12/1999
02037;AULNOIS-SOUS-LAON;01/01/2000;
02038;AUTELS;01/01/1900;31/12/1999
02038;AUTELS;01/01/2000;
02039;AUTREMENCOURT;01/01/1900;31/12/1999
02039;AUTREMENCOURT;01/01/2000;
02040;AUTREPPES;01/01/1900;31/12/1999
02040;AUTREPPES;01/01/2000;
02041;AUTREVILLE;01/01/1900;31/12/1999
02041;AUTREVILLE;01/01/2000;
02042;AZY-SUR-MARNE;01/01/1900;31/12/1999
02042;AZY-SUR-MARNE;01/01/2000;
02043;BAGNEUX;01/01/1900;31/12/1999
02043;BAGNEUX;01/01/2000;
02044;BANCIGNY;01/01/1900;31/12/1999
02044;BANCIGNY;01/01/2000;
02046;BARENTON-BUGNY;01/01/1900;31/12/1999
02046;BARENTON-BUGNY;01/01/2000;
02047;BARENTON-CEL;01/01/1900;31/12/1999
02047;BARENTON-CEL;01/01/2000;
02048;BARENTON-SUR-SERRE;01/01/1900;31/12/1999
02048;BARENTON-SUR-SERRE;01/01/2000;
02049;BARISIS;01/01/1900;31/12/1999
02049;BARISIS;01/01/2000;
02050;BARZY-EN-THIERACHE;01/01/1900;31/12/1999
02050;BARZY-EN-THIERACHE;01/01/2000;
02051;BARZY-SUR-MARNE;01/01/1900;31/12/1999
02051;BARZY-SUR-MARNE;01/01/2000;
02052;BASSOLES-AULERS;01/01/1900;31/12/1999
02052;BASSOLES-AULERS;01/01/2000;
02053;BAULNE-EN-BRIE;01/01/1900;31/12/1999
02053;BAULNE-EN-BRIE;01/01/2000;31/12/2015
02053;VALLEES EN CHAMPAGNE;01/01/2016;
02054;BAZOCHES-SUR-VESLES;01/01/1900;31/12/1999
02054;BAZOCHES-SUR-VESLES;01/01/2000;
02055;BEAUME;01/01/1900;31/12/1999
02055;BEAUME;01/01/2000;
02056;BEAUMONT-EN-BEINE;01/01/1900;31/12/1999
02056;BEAUMONT-EN-BEINE;01/01/2000;
02057;BEAUREVOIR;01/01/1900;31/12/1999
02057;BEAUREVOIR;01/01/2000;
02058;BEAURIEUX;01/01/1900;31/12/1999
02058;BEAURIEUX;01/01/2000;
02059;BEAUTOR;01/01/1900;31/12/1999
02059;BEAUTOR;01/01/2000;
02060;BEAUVOIS-EN-VERMANDOIS;01/01/1900;31/12/1999
02060;BEAUVOIS-EN-VERMANDOIS;01/01/2000;
02061;BECQUIGNY;01/01/1900;31/12/1999
02061;BECQUIGNY;01/01/2000;
02062;BELLEAU;01/01/1900;31/12/1999
02062;BELLEAU;01/01/2000;
02063;BELLENGLISE;01/01/1900;31/12/1999
02063;BELLENGLISE;01/01/2000;
02064;BELLEU;01/01/1900;31/12/1999
02064;BELLEU;01/01/2000;
02065;BELLICOURT;01/01/1900;31/12/1999
02065;BELLICOURT;01/01/2000;
02066;BENAY;01/01/1900;31/12/1999
02066;BENAY;01/01/2000;
02067;BERGUES-SUR-SAMBRE;01/01/1900;31/12/1999
02067;BERGUES-SUR-SAMBRE;01/01/2000;
02068;BERLANCOURT;01/01/1900;31/12/1999
02068;BERLANCOURT;01/01/2000;
02069;BERLISE;01/01/1900;31/12/1999
02069;BERLISE;01/01/2000;
02070;BERNOT;01/01/1900;31/12/1999
02070;BERNOT;01/01/2000;
02071;BERNY-RIVIERE;01/01/1900;31/12/1999
02071;BERNY-RIVIERE;01/01/2000;
02072;BERRIEUX;01/01/1900;31/12/1999
02072;BERRIEUX;01/01/2000;
02073;BERRY-AU-BAC;01/01/1900;31/12/1999
02073;BERRY-AU-BAC;01/01/2000;
02074;BERTAUCOURT-EPOURDON;01/01/1900;31/12/1999
02074;BERTAUCOURT-EPOURDON;01/01/2000;
02075;BERTHENICOURT;01/01/1900;31/12/1999
02075;BERTHENICOURT;01/01/2000;
02076;BERTRICOURT;01/01/1900;31/12/1999
02076;BERTRICOURT;01/01/2000;
02077;BERZY-LE-SEC;01/01/1900;31/12/1999
02077;BERZY-LE-SEC;01/01/2000;
02078;BESME;01/01/1900;31/12/1999
02078;BESME;01/01/2000;
02079;BESMONT;01/01/1900;31/12/1999
02079;BESMONT;01/01/2000;
02080;BESNY-ET-LOIZY;01/01/1900;31/12/1999
02080;BESNY-ET-LOIZY;01/01/2000;
02081;BETHANCOURT-EN-VAUX;01/01/1900;31/12/1999
02081;BETHANCOURT-EN-VAUX;01/01/2000;
02082;BEUGNEUX;01/01/1900;31/12/1999
02082;BEUGNEUX;01/01/2000;
02083;BEUVARDES;01/01/1900;31/12/1999
02083;BEUVARDES;01/01/2000;
02084;BEZU-LE-GUERY;01/01/1900;31/12/1999
02084;BEZU-LE-GUERY;01/01/2000;
02085;BEZU-SAINT-GERMAIN;01/01/1900;31/12/1999
02085;BEZU-SAINT-GERMAIN;01/01/2000;
02086;BICHANCOURT;01/01/1900;31/12/1999
02086;BICHANCOURT;01/01/2000;
02087;BIEUXY;01/01/1900;31/12/1999
02087;BIEUXY;01/01/2000;
02088;BIEVRES;01/01/1900;31/12/1999
02088;BIEVRES;01/01/2000;
02089;BILLY-SUR-AISNE;01/01/1900;31/12/1999
02089;BILLY-SUR-AISNE;01/01/2000;
02090;BILLY-SUR-OURCQ;01/01/1900;31/12/1999
02090;BILLY-SUR-OURCQ;01/01/2000;
02091;BLANZY-LES-FISMES;01/01/1900;31/12/1999
02091;BLANZY-LES-FISMES;01/01/2000;
02093;BLERANCOURT;01/01/1900;31/12/1999
02093;BLERANCOURT;01/01/2000;
02094;BLESMES;01/01/1900;31/12/1999
02094;BLESMES;01/01/2000;
02095;BOHAIN-EN-VERMANDOIS;01/01/1900;31/12/1999
02095;BOHAIN-EN-VERMANDOIS;01/01/2000;
02096;BOIS-LES-PARGNY;01/01/1900;31/12/1999
02096;BOIS-LES-PARGNY;01/01/2000;
02097;BONCOURT;01/01/1900;31/12/1999
02097;BONCOURT;01/01/2000;
02098;BONNEIL;01/01/1900;31/12/1999
02098;BONNEIL;01/01/2000;
02099;BONNESVALYN;01/01/1900;31/12/1999
02099;BONNESVALYN;01/01/2000;
02100;BONY;01/01/1900;31/12/1999
02100;BONY;01/01/2000;
02101;BOSMONT-SUR-SERRE;01/01/1900;31/12/1999
02101;BOSMONT-SUR-SERRE;01/01/2000;
02102;BOUCONVILLE-VAUCLAIR;01/01/1900;31/12/1999
02102;BOUCONVILLE-VAUCLAIR;01/01/2000;
02103;BOUE;01/01/1900;31/12/1999
02103;BOUE;01/01/2000;
02104;BOUFFIGNEREUX;01/01/1900;31/12/1999
02104;BOUFFIGNEREUX;01/01/2000;
02105;BOURESCHES;01/01/1900;31/12/1999
02105;BOURESCHES;01/01/2000;
02106;BOURG-ET-COMIN;01/01/1900;31/12/1999
02106;BOURG-ET-COMIN;01/01/2000;
02107;BOURGUIGNON-SOUS-COUCY;01/01/1900;31/12/1999
02107;BOURGUIGNON-SOUS-COUCY;01/01/2000;
02108;BOURGUIGNON-SOUS-MONTBAVIN;01/01/1900;31/12/1999
02108;BOURGUIGNON-SOUS-MONTBAVIN;01/01/2000;
02109;BOUTEILLE;01/01/1900;31/12/1999
02109;BOUTEILLE;01/01/2000;
02110;BRAINE;01/01/1900;31/12/1999
02110;BRAINE;01/01/2000;
02111;BRANCOURT-EN-LAONNOIS;01/01/1900;31/12/1999
02111;BRANCOURT-EN-LAONNOIS;01/01/2000;
02112;BRANCOURT-LE-GRAND;01/01/1900;31/12/1999
02112;BRANCOURT-LE-GRAND;01/01/2000;
02113;BRANGES;01/01/1900;31/12/1972
02114;BRASLES;01/01/1900;31/12/1999
02114;BRASLES;01/01/2000;
02115;BRAYE-EN-LAONNOIS;01/01/1900;31/12/1999
02115;BRAYE-EN-LAONNOIS;01/01/2000;
02116;BRAYE-EN-THIERACHE;01/01/1900;31/12/1999
02116;BRAYE-EN-THIERACHE;01/01/2000;
02117;BRAY-SAINT-CHRISTOPHE;01/01/1900;31/12/1999
02117;BRAY-SAINT-CHRISTOPHE;01/01/2000;
02118;BRAYE;01/01/1900;31/12/1999
02118;BRAYE;01/01/2000;
02119;BRECY;01/01/1900;31/12/1999
02119;BRECY;01/01/2000;
02120;BRENELLE;01/01/1900;31/12/1999
02120;BRENELLE;01/01/2000;
02121;BRENY;01/01/1900;31/12/1999
02121;BRENY;01/01/2000;
02122;BRIE;01/01/1900;31/12/1999
02122;BRIE;01/01/2000;
02123;BRISSAY-CHOIGNY;01/01/1900;31/12/1999
02123;BRISSAY-CHOIGNY;01/01/2000;
02124;BRISSY-HAMEGICOURT;01/01/1900;31/12/1999
02124;BRISSY-HAMEGICOURT;01/01/2000;
02125;BRUMETZ;01/01/1900;31/12/1999
02125;BRUMETZ;01/01/2000;
02126;BRUNEHAMEL;01/01/1900;31/12/1999
02126;BRUNEHAMEL;01/01/2000;
02127;BRUYERES-SUR-FERE;01/01/1900;31/12/1999
02127;BRUYERES-SUR-FERE;01/01/2000;
02128;BRUYERES-ET-MONTBERAULT;01/01/1900;31/12/1999
02128;BRUYERES-ET-MONTBERAULT;01/01/2000;
